Gene	Taxon	Context	Cluster	Abundance	Diversity	Univocity	delta	k-value
amoA	f__Nitrosopumilaceae	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Epipelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Mesopelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Bathypelagic	Incertae_sedis	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__	Mesopelagic	A6	0.353	1	1.0	1.0000000001	0.35300000003529997
amoA	s__	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	Unspecified	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	Unspecified	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	Unspecified	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Epipelagic	A6	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Mesopelagic	A6	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Bathypelagic	A6	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	g__Cycloclasticus	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Oceanococcus atlanticus	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus brevis	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Nitrosopelagicus sp001627235	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Arctic96AD-7 sp002082305	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	Unspecified	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	Unspecified	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	Unspecified	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__Polycyclovorans sp002706265	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	f__Nitrosopumilaceae	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__UBA213 sp002713325	Bathypelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Epipelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Mesopelagic	Gamma_pmoA	0	0	1.0	0.0	0.0
amoA	s__OPU3-GD-OMZ sp001901525	Bathypelagic	Gamma_pmoA	0.237	1	1.0	1.0000000001	0.2370000000237
